SHOT_XG_AT_PHASE_SECOND_BALL,name,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_AT_PHASE_SECOND_BALL,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_FBR,current_team,DEF_PXT_PASS,REVERSE_PLAY_ADDED_OPPONENTS_FROM_PITCH_POSITION_MIDDLE_THIRD,BALL_WIN_REMOVED_OPPONENTS_IN_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_FROM_LANE_CENTER,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_OPPONENTS_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_HIGH_CROSS,SHOT_XG_AT_PHASE_IN_POSSESSION,step,BYPASSED_DEFENDERS_RECEIVING_TO_PITCH_POSITION_MIDDLE_THIRD,POSTSHOT_XG,REVERSE_PLAY_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,REVERSE_PLAY_NUMBER_FROM_PITCH_POSITION_FINAL_THIRD,REVERSE_PLAY_ADDED_OPPONENTS_DEFENDERS_AT_PHASE_SET_PIECE,current_season,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS,current_median,origin_team,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_RIGHT_WING,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_IN_LANE_CENTER,BYPASSED_DEFENDERS_RECEIVING_BY_ACTION_HOLD_UP_PLAY,direction,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_BY_ACTION_HEADER,BALL_WIN_REMOVED_OPPONENTS_IN_PITCH_POSITION_OPPONENT_BOX,BYPASSED_OPPONENTS_RECEIVING_TO_LANE_LEFT_WING,WON_GROUND_DUELS_AT_PHASE_OUT_OF_POSSESSION,BYPASSED_DEFENDERS_RECEIVING_FROM_PACKING_ZONE_CB,PRE_ASSISTS,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_CM,status,BYPASSED_OPPONENTS_RECEIVING_BY_ACTION_AVAILABILITY_IN_THE_BOX,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_THROW_IN,BYPASSED_DEFENDERS_RECEIVING_AT_PHASE_SET_PIECE,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_OPPONENT_BOX,origin_comp,SHOT_XG_BY_ACTION_CLOSE_RANGE_SHOT,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,BYPASSED_DEFENDERS_RECEIVING_TO_PITCH_POSITION_OPPONENT_BOX,BYPASSED_DEFENDERS_RECEIVING_FROM_PITCH_POSITION_OPPONENT_BOX,SHOT_AT_GOAL_NUMBER_CAUGHT,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_OPPONENT_PACKING_ZONE_WL,BYPASSED_OPPONENTS_RECEIVING_BY_ACTION_HOLD_UP_PLAY,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_SECOND_BALL,BYPASSED_DEFENDERS_RECEIVING_AT_PHASE_IN_POSSESSION,SHOT_XG_BY_ACTION_FREE_KICK,BYPASSED_OPPONENTS_RECEIVING_FROM_PITCH_POSITION_FINAL_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_PITCH_POSITION_OPPONENT_BOX,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_DEFENDERS_RECEIVING_AT_PHASE_SECOND_BALL,birthdate,BYPASSED_DEFENDERS_BY_ACTION_THROW_IN,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_BY_ACTION_HEADER,BYPASSED_OPPONENTS_RECEIVING_TO_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_BY_ACTION_SHORT_AERIAL_PASS,age,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_BY_ACTION_HEADER,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_BY_ACTION_CATCH,UNSUCCESSFUL_PASSES_BY_ACTION_HIGH_CROSS,BYPASSED_DEFENDERS_RECEIVING_FROM_LANE_RIGHT_HALF_SPACE,origin_median,LOST_GROUND_DUELS_IN_PACKING_ZONE_CM,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_AT_PHASE_SET_PIECE,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_FBR,BYPASSED_OPPONENTS_RECEIVING_NUMBER_TO_LANE_LEFT_HALF_SPACE,BYPASSED_DEFENDERS_RECEIVING_FROM_PITCH_POSITION_FINAL_THIRD,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_BY_ACTION_HEADER,BYPASSED_DEFENDERS_BY_ACTION_HEADER,PXT_SHOT_AT_PXT_PHASE_ATTACK,NEUTRAL_PASSES_BY_ACTION_THROW_IN,OFFENSIVE_TOUCHES_IN_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_LOOSE_BALL_REGAIN,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_CB,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_DUEL,WON_GROUND_DUELS_IN_PITCH_POSITION_FINAL_THIRD,BYPASSED_OPPONENTS_RECEIVING_BY_ACTION_LOOSE_BALL_REGAIN,BALL_LOSS_ADDED_OPPONENTS_FROM_PITCH_POSITION_FINAL_THIRD,current_comp,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_FBL,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_TO_LANE_CENTER,BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_AT_PHASE_SET_PIECE,REVERSE_PLAY_ADDED_OPPONENTS_DEFENDERS,playerId,BYPASSED_OPPONENTS_FROM_PITCH_POSITION_FINAL_THIRD,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_ADDED_TEAMMATES_IN_PITCH_POSITION_FINAL_THIRD,origin_matches,OPP_PXT_SHOT,BALL_WIN_REMOVED_OPPONENTS_IN_PITCH_POSITION_MIDDLE_THIRD,PXT_DRIBBLE_FAIL,BYPASSED_DEFENDERS_RECEIVING,SHOT_AT_GOAL_NUMBER_ON_TARGET,BALL_WIN_ADDED_TEAMMATES_IN_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_PITCH_POSITION_FINAL_THIRD,current_matches,SHOT_XG_IN_PITCH_POSITION_FINAL_THIRD,SHOT_XG_BY_ACTION_MID_RANGE_SHOT,BYPASSED_OPPONENTS_BY_ACTION_THROW_IN,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,SHOT_XG_IN_LANE_RIGHT_HALF_SPACE,BYPASSED_OPPONENTS_RECEIVING_AT_PHASE_IN_POSSESSION,BYPASSED_OPPONENTS_RECEIVING_NUMBER_BY_ACTION_HEADER,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_SHORT_AERIAL_PASS,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,BYPASSED_DEFENDERS_RECEIVING_FROM_LANE_RIGHT_WING,origin_season
,Egil Selvik,,,,,,,,,,,,0.0,,,,,,,,,FK Haugesund,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,0.5,,,,,,,,,,1997-07-30,,,,,,28.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66728,,,,117,,,,,,,,,,,,,,,,,,,,2022
,Egil Selvik,,,,,,,,,,,,0.0,,,,,,,,,FK Haugesund,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1997-07-30,,,,,,28.0,,,,,0.5777367099999999,,,,,,,2.0,,,,,,,,,,,,,,,,,,66728,,,,117,,,,,,,,,,,,,,,,,,,,2022
,Jacob Storevik,,,,,,,,,,,,0.0,,,,,,,,,Sandefjord Fotball,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1996-07-29,,,,,,29.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66731,,,,103,,,,,,,,,,,,,,,,,,,,2020
,Jacob Storevik,,,,,,,,,,,,0.0,,,,,,,,,Sandefjord Fotball,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1996-07-29,,,,,,29.0,,,,,0.5777367099999999,,,,,,,,,,,,2.0,,,,,,,,,,,,,66731,,,,103,,,,,,,,,,,,,,,,,,,,2020
,Jacob Storevik,,,,,,,,,,,,0.0,,,,,,,,,Sandefjord Fotball,1.0,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1996-07-29,,,,,,29.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66731,,,,103,,,,,,,,,,,,,,,,,,,,2020
,Jacob Storevik,,,,,,,,,,,,0.0,,,,,,,,,Sandefjord Fotball,,,,NONE,,,,,,,,1.0,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1996-07-29,,,,,,29.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66731,,,,103,,,,,,,,,,,,,,,1.0,,,,,2020
,Jacob Storevik,,,,,,,,,,,,0.0,,,,,,,,,Sandefjord Fotball,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,0.36,,,,,,,,1996-07-29,,,,,,29.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,0.6,,,,,,,,,,66731,,,,103,,,,,,,,,,,,,,,,,,,,2020
,Justin Bengui,,,,,,,,,,,,0.0,,,,,,,,,FK Jedinstvo Ub,,,,NONE,,,,,,,,,,STAYED,,,,,super_liga_srbije,,,,,,,,,,,,,,,,2005-07-09,,,,,,20.0,,,,,0.34917809,,,,,,,,,,,,,,,,,,,,,,,,,66789,,,,20,,,,,,,,,,,,,,,,,,,,2024-2025
,Justin Bengui,,,,,,,,,,,,0.0,,,,,,,,,FK Jedinstvo Ub,,,,NONE,,,,,,,,,,STAYED,,,,,super_liga_srbije,,,,,,,,,,,,,,,,2005-07-09,,,,,,20.0,,,,,0.34917809,,,,,,,0.7,,,,,,,,,,,,,,,,,,66789,,,,20,,,,,,,,,,,,,,,,,,,,2024-2025
,Justin Bengui,,,,,,,,,,,,0.0,,,,,,,,,FK Jedinstvo Ub,,,,NONE,,,,,,,,,,STAYED,,,,,super_liga_srbije,,,,,,,,,,,,,,,,2005-07-09,,,,,,20.0,,,,,0.34917809,,,,,,,,,,,,,0.2,,,,,,,,,,,,66789,,,,20,,,,,,,,,,,,,,,,,,,,2024-2025
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,1.6,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,3.4,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,0.7,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,1.0,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,1.0,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,1.0,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,1.0,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,1.0,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,1.0,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,1.0,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,0.9,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,1.0,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,,,,,,2024
,Nikita Haikin,,,,,,,,,,,,0.0,,,,,,,,,FK Bodø/Glimt,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1995-07-11,,,,,,30.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,66802,,,,162,,,,,,,,,,,,,,,1.8,,,,,2024
,Ricardo Velho,,,,,,,,,,,,0.0,,,,,,,,,SC Farense,,,,NONE,,,,,,,,,,STAYED,,,,,primeira_liga,,,,,,,,,,,,,,,,1998-08-20,,,,,,27.0,,,,,0.622191505,,,,,,,0.4,,,,,,,,,,,,,,,,,,67324,,,,60,,,,,,,,,,,,,,,,,,,,2023-2024
,Ricardo Velho,,,,,,,,,,,,0.0,,,,,,,,,SC Farense,,,,NONE,,,,,,,,,,STAYED,,,,,primeira_liga,,,,,,,,,,,,,,,,1998-08-20,,,,,,27.0,,,,,0.622191505,,,,,,,,,,,,,,,,,,,,,,,,,67324,,,,60,,,,,,,,,,,,,,,,,,,,2023-2024
,Ricardo Velho,,,,,,,,,,,,0.0,,,,,,,,,SC Farense,,,,NONE,,,,,,,,,,STAYED,,,,,primeira_liga,,,,,,,,,,,,,,,,1998-08-20,,,,,,27.0,,,,,0.622191505,,,,,,,2.0,,,,,,,,,,,,,,,,,,67324,,,,60,,,,,,,,,,,,,,,,,,,,2023-2024
,Ricardo Velho,,,,,,,,,,,,0.0,,,,,,,,,SC Farense,,,,NONE,,,,,,,,,,STAYED,,,,,primeira_liga,,,,,,,,,,,,,,,,1998-08-20,,,,,,27.0,,,,,0.622191505,,,,,,,,,,,,,,,,,,,,,,,,1.0,67324,,,,60,,,,,,,,,,,,,,,,,,,,2023-2024
,Ricardo Velho,,,,,,,,,,,,0.0,,,,,,,,,SC Farense,,,,NONE,,,,,,,,,,STAYED,,,,,primeira_liga,,,,,,,,,,,,,,,,1998-08-20,,,,,,27.0,,,,,0.622191505,,,,,,,,,1.0,,,,,,,,,,,,,,,,67324,,,,60,,,,,,,,,,,,6.0,,,,,,,,2023-2024
,Ricardo Velho,,,,,,,,,,,,0.0,,,,,,,,,SC Farense,,,,NONE,,,,,,,,,,STAYED,,,,,primeira_liga,,,,,,0.5,,,,,,,,,,1998-08-20,,,,,,27.0,,,,,0.622191505,,,,,,,,,,,,,,,,,,,,,,,,,67324,,,,60,,,,,,,,,,,,,,,,,,,,2023-2024
,Stefan Drljaca,,,,,,,,,,,,0.0,,,,,,,,,SG Dynamo Dresden,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_3,,,,,,,,,,,,,,,,1999-04-20,,,,,,26.0,,,,,0.557671055,,,,,,,,,,,,,,,,,,,,,,,,,67339,,,,27,,,,,,,,,,,,,,,,,,,,2023-2024
,Stefan Drljaca,,,,,,,,,,,,0.0,,,,,,,,,SG Dynamo Dresden,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_3,,,,,,,,,,,,,,,,1999-04-20,,,,,,26.0,,,,,0.557671055,,,,,,,,,,,,,,,,,,1.0,,,,,,,67339,,,,27,,,,,,,,,,,,,,,,,,,,2023-2024
,Stefan Drljaca,,1.0,,,,,,,,,,0.0,,,,,,,,,SG Dynamo Dresden,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_3,,,,,,,,,,,,,,,,1999-04-20,,,,,,26.0,,,,,0.557671055,,,,,,,,,,,,,,,,,,,,,,,,,67339,,,,27,,,,,,,,,,,,,,,,,,,,2023-2024
,Beau Reus,,,,,,,,,,,,0.0,,,,,,,,,SK Beveren,,,,NONE,,,,,,,,,,STAYED,,,,,challenger_pro_league,,,,,,,,,,,,,,,,2001-10-30,,,,,,24.0,,,,,0.34851325,,,,,,,,,,,,,,,,,,,,,,,,,67458,,,,84,,,,,,,,,,,,,,,,,,,,2024-2025
,Beau Reus,,,,,,,,,,,,0.0,,,,,,,,,SK Beveren,,,,NONE,,,,,,,,1.0,,STAYED,,,,,challenger_pro_league,,,,,,,,,,,,,,,,2001-10-30,,,,,,24.0,,,,,0.34851325,,,,,,,,,,,,,,,,,,,,,,,,,67458,,,,84,,,,,,,,,,,,,,,,,,,,2024-2025
,Beau Reus,,,,,,,,,,,,0.0,,,,,,,,,SK Beveren,,,,NONE,,,,,,,,,,STAYED,,,,,challenger_pro_league,,,,,,,,,,,,,,,,2001-10-30,,,,,,24.0,,,,,0.34851325,,,,,,,0.6,,,,,,,,,,,,,,,,,,67458,,,,84,,,,,,,,,,,,,,,,,,,,2024-2025
,Beau Reus,,,,,,,,,,,,0.0,,,,,,,,,SK Beveren,,,,NONE,,,,,,,,,,STAYED,,,,,challenger_pro_league,,,,,,,,,,,,,,,,2001-10-30,,,,,,24.0,,,,,0.34851325,,,,,,,,,,,,,,,,,,,,,,,,,67458,,,,84,,,,,,,,,,,,,,,1.0,,,,,2024-2025
,Beau Reus,,,,,,,,,,,,0.0,,,,,,,,,SK Beveren,,,,NONE,,,,,,,,,,STAYED,,,,,challenger_pro_league,,,,,,,,,,,,,,,,2001-10-30,,,,,,24.0,,,,,0.34851325,,,,,,,,,,,,,,,,,,1.0,,,,,,,67458,,,,84,,,,,,,,,,,,,,,,,,,,2024-2025
,Beau Reus,,,,,,,,,,,,0.0,,,,,,,,,SK Beveren,,,,NONE,,,,,,,,,,STAYED,,,,,challenger_pro_league,,,,,,0.5,,,,,,,,,,2001-10-30,,,,,,24.0,,,,,0.34851325,,,,,,,,,,,,,,,,,,,,,,,,,67458,,,,84,,,,,,,,,,,,,,,,,,,,2024-2025
,Beau Reus,,1.0,,,,,,,,,,0.0,,,,,,,,,SK Beveren,,,,NONE,,,,,,,,,,STAYED,,,,,challenger_pro_league,,,,,,,,,,,,,,,,2001-10-30,,,,,,24.0,,,,,0.34851325,,,,,,,,,,,,,,,,,,,,,,,,,67458,,,,84,,,,,,,,,,,,,,,,,,,,2024-2025
,Beau Reus,,,,,,,,,,,,0.0,,,,,,,,,SK Beveren,,,,NONE,,,,,,,,,,STAYED,,,,,challenger_pro_league,,,,,,,,,,,,,,,,2001-10-30,,,,,,24.0,,,,,0.34851325,,,,1.0,,,,,,,,,,,,,,,,,,,,,67458,,,,84,,,,,,,,,,,,,,,,,,,,2024-2025
,Beau Reus,,,,-0.000332,,,,,,,,0.0,,,,,,,,,SK Beveren,,,,NONE,,,,,,,,,,STAYED,,,,,challenger_pro_league,,,,,,,,,,,,,,,,2001-10-30,,,,,,24.0,,,,,0.34851325,1.0,,,,,,,,,,,,,,,,,,,,,,,,67458,,,,84,,,,,,,,,,,,,,,,,,,,2024-2025
,Sullivan Péan,,,,,,,,,,,,0.0,,,,,,,,,FC Villefranche-Beaujolais,,,,NONE,,,,,,,,,,STAYED,,,,,france_3,,,,,,,,,,,,,,,,1999-10-27,,,,,,26.0,,,,,0.513178375,,,,,,,,,,,,,,,,,,,,,,,,,68015,,,,53,,,,,,,,,,,,,,,,,,,,2024-2025
,Sullivan Péan,,,,,,,,,,,,0.0,,,,,,,,,FC Villefranche-Beaujolais,,,,NONE,,,,,,1.0,,,,STAYED,,,,,france_3,,,,,,,,,,,,,,,,1999-10-27,,,,,,26.0,,,,,0.513178375,,,,,,,,,,,,,0.2,,,,,,,,,,,,68015,,,,53,,,,,,,,,,,,,,,,,,,,2024-2025
,Sullivan Péan,,,,,,,,,,,,0.0,,,,,,,,,FC Villefranche-Beaujolais,,,,NONE,,,,,,,,,,STAYED,,,,,france_3,,,,,,,,0.01,,,,,,,,1999-10-27,,,,,,26.0,,,,,0.513178375,,,,,,,,,,,,,,,,,,,,,,,,,68015,,,,53,,,,,,,,,,,,,,,,,,,,2024-2025
,Sullivan Péan,,,,,,,,,,,,0.0,,,,,,,,,FC Villefranche-Beaujolais,,,,NONE,,,,,,,,,,STAYED,,,,,france_3,,,,,,,,,,,,,,,,1999-10-27,,,,,,26.0,,,,,0.513178375,,,,,,,,,,,,,,,,,,,,,,,,,68015,,,,53,,,-0.000234,,,,,,,,,,,,,,,,,2024-2025
,Kacper Tobiasz,,,,,,,,,,,,0.0,,,,,,,,,Legia Warschau,,,,NONE,,,,,,,,,,STAYED,,,,,ekstraklasa,,,,,,,,,,,,,,,,2002-11-04,,,,,,23.0,,,,,0.6288633,,,,,,,,,,,,,,,,,,,,,,,,,68172,,,,66,,,,,,,,,,,,,,,,,,,,2023-2024
,Kacper Tobiasz,,,,,,,,,,,,0.0,,,,,,,,,Legia Warschau,,,,NONE,,,,,,,,,,STAYED,,,,,ekstraklasa,,,,,,0.2,,,,,,,,,,2002-11-04,,,,,,23.0,,,,,0.6288633,,,,,,,,,,,,,,,,,,,,,,,,,68172,,,,66,,,,,,,,,,,,,,,,,,,,2023-2024
,Kacper Tobiasz,,,,,,,,,,,,0.0,,,,,,,,,Legia Warschau,,,,NONE,,,,,,,,,,STAYED,,,,,ekstraklasa,,,,,,,,,,,,,,,,2002-11-04,,,,,,23.0,,,,,0.6288633,,,,,,,,,,,,,,,,,,,,,,,,,68172,,,,66,,,,,,,,,,,,,,,1.0,,,,,2023-2024
,Kacper Tobiasz,,2.0,,,,,,,,,,0.0,,,,,,,,,Legia Warschau,,,,NONE,,,,,,,,,,STAYED,,,,,ekstraklasa,,,,,,,,,,,,,,,,2002-11-04,,,,,,23.0,,,,,0.6288633,,,,,,,,,,,,,,,,,,,,,,,,,68172,,,,66,,,,,,,,,,,,,,,,,,,,2023-2024
,Kacper Tobiasz,,,,,,,,,,,,0.0,,,,,,,,,Legia Warschau,,,,NONE,,,,,,,,,,STAYED,,,,,ekstraklasa,,,,,,,,,,,,,,,,2002-11-04,,,,,,23.0,,,,,0.6288633,,,,,,,,,,,,,,,,,,,,,,,,,68172,,,,66,,,,,,,,,,,,,,,0.9,,,,,2023-2024
,Kacper Tobiasz,,,,,1.0,,,,,,,0.0,,,,,,,,,Legia Warschau,,,,NONE,,,,,,,,,,STAYED,,,,,ekstraklasa,,,,,,,,,,,,,,,,2002-11-04,,,,,,23.0,,,,,0.6288633,,,,1.0,,,,,,,,,,,,,,,,,,,,,68172,,,,66,,,,,,,,,,,,,,,,,,,,2023-2024
,Kacper Tobiasz,,1.0,,,,,,,,,,0.0,,,,,,,,,Legia Warschau,,,,NONE,,,,,,,,,,STAYED,,,,,ekstraklasa,,,,,,,,,,,,,,,,2002-11-04,,,,,,23.0,,,,,0.6288633,,,,,,,,,,,,,,,,,,,,,,,,,68172,,,,66,,,,,,,,,,,,,,,,,,,,2023-2024
,Kacper Tobiasz,,,,,,,,,,,,0.0,,,,,,,,,Legia Warschau,,,,NONE,,,,,,,,,,STAYED,,,,,ekstraklasa,,,,,,,,,,,,,,,,2002-11-04,,,,,,23.0,,,,,0.6288633,,,,1.0,,,,,,,0.7,,,,,,,1.0,,,,,,,68172,,,,66,,0.7,,,,,,,,,,,,,1.0,,,,,2023-2024
,Kacper Tobiasz,,,,,,,,,,,,0.0,,,,,,,,,Legia Warschau,,,,NONE,,,,,,,,,,STAYED,,,,,ekstraklasa,,,,,,,,,,,,,,,,2002-11-04,,,,,,23.0,,,,,0.6288633,,,,,,,1.2,,,,,,,,,,,,,,,,,,68172,,,,66,,,,,,,,,,,,,,,,,,,,2023-2024
,Arthur Lyska,,,SV Sandhausen,,,,,,,,,-0.15200306,,,,,,2025-2026,,0.405667995,SV Wehen Wiesbaden,,,,DOWN,,,,,,,,,,DROPPED,,,,,bundesliga_3,,,,,,,,,,,,,,,,2000-05-19,,,,,,25.0,,,,,0.557671055,,,,,,,,,,,,,,,,,regionalliga_suedwest,,,,,,,,68191,,,,2,,,,,,,,,8.0,,,,,,,,,,,2024-2025
